,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,hour,day_of_month,day_of_week,month,year,date,day_of_year
6021,2012-02-07 03:00:00,1,0,1,2,12.3,16.665,70,0.0,2,3,7,1,2,2012,2012-02-07,38
6022,2012-02-07 04:00:00,1,0,1,2,12.3,16.665,70,0.0,3,4,7,1,2,2012,2012-02-07,38
6023,2012-02-07 05:00:00,1,0,1,1,13.12,16.665,49,6.0032,15,5,7,1,2,2012,2012-02-07,38
6024,2012-02-07 06:00:00,1,0,1,1,13.12,15.15,45,19.9995,100,6,7,1,2,2012,2012-02-07,38
6025,2012-02-07 07:00:00,1,0,1,1,13.12,17.425,45,0.0,299,7,7,1,2,2012,2012-02-07,38
6026,2012-02-07 08:00:00,1,0,1,1,12.3,15.91,49,0.0,529,8,7,1,2,2012,2012-02-07,38
6027,2012-02-07 09:00:00,1,0,1,1,13.12,16.665,49,0.0,289,9,7,1,2,2012,2012-02-07,38
6028,2012-02-07 10:00:00,1,0,1,1,13.94,16.665,46,11.0014,116,10,7,1,2,2012,2012-02-07,38
6029,2012-02-07 11:00:00,1,0,1,1,14.76,17.425,46,12.998,129,11,7,1,2,2012,2012-02-07,38
6030,2012-02-07 12:00:00,1,0,1,1,16.4,20.455,40,22.0028,172,12,7,1,2,2012,2012-02-07,38
6031,2012-02-07 13:00:00,1,0,1,1,18.04,21.97,38,16.9979,184,13,7,1,2,2012,2012-02-07,38
6032,2012-02-07 14:00:00,1,0,1,1,18.04,21.97,38,16.9979,138,14,7,1,2,2012,2012-02-07,38
6033,2012-02-07 15:00:00,1,0,1,1,18.04,21.97,38,12.998,146,15,7,1,2,2012,2012-02-07,38
6034,2012-02-07 16:00:00,1,0,1,1,18.04,21.97,35,16.9979,276,16,7,1,2,2012,2012-02-07,38
6035,2012-02-07 17:00:00,1,0,1,1,18.04,21.97,35,12.998,509,17,7,1,2,2012,2012-02-07,38
6036,2012-02-07 18:00:00,1,0,1,1,17.22,21.21,38,12.998,518,18,7,1,2,2012,2012-02-07,38
6037,2012-02-07 19:00:00,1,0,1,1,15.58,19.695,43,15.0013,338,19,7,1,2,2012,2012-02-07,38
6038,2012-02-07 20:00:00,1,0,1,1,14.76,17.425,50,8.9981,212,20,7,1,2,2012,2012-02-07,38
6039,2012-02-07 21:00:00,1,0,1,1,13.94,17.425,61,7.0015,190,21,7,1,2,2012,2012-02-07,38
6040,2012-02-07 22:00:00,1,0,1,1,13.12,15.91,57,12.998,118,22,7,1,2,2012,2012-02-07,38
6041,2012-02-07 23:00:00,1,0,1,1,13.12,16.665,57,8.9981,51,23,7,1,2,2012,2012-02-07,38
6042,2012-02-08 00:00:00,1,0,1,1,12.3,14.395,56,15.0013,23,0,8,2,2,2012,2012-02-08,39
6043,2012-02-08 01:00:00,1,0,1,1,11.48,13.635,61,11.0014,10,1,8,2,2,2012,2012-02-08,39
6044,2012-02-08 02:00:00,1,0,1,1,10.66,15.15,65,0.0,1,2,8,2,2,2012,2012-02-08,39
6045,2012-02-08 03:00:00,1,0,1,1,10.66,15.15,65,0.0,1,3,8,2,2,2012,2012-02-08,39
6046,2012-02-08 04:00:00,1,0,1,1,9.84,12.88,70,6.0032,1,4,8,2,2,2012,2012-02-08,39
6047,2012-02-08 05:00:00,1,0,1,1,9.84,12.88,70,6.0032,20,5,8,2,2,2012,2012-02-08,39
6048,2012-02-08 06:00:00,1,0,1,2,9.84,14.395,70,0.0,98,6,8,2,2,2012,2012-02-08,39
6049,2012-02-08 07:00:00,1,0,1,2,9.84,12.88,70,7.0015,281,7,8,2,2,2012,2012-02-08,39
6050,2012-02-08 08:00:00,1,0,1,2,9.84,11.365,70,15.0013,508,8,8,2,2,2012,2012-02-08,39
6051,2012-02-08 09:00:00,1,0,1,2,9.84,12.88,70,11.0014,253,9,8,2,2,2012,2012-02-08,39
6052,2012-02-08 10:00:00,1,0,1,2,10.66,12.88,70,15.0013,108,10,8,2,2,2012,2012-02-08,39
6053,2012-02-08 11:00:00,1,0,1,2,10.66,12.88,65,15.0013,102,11,8,2,2,2012,2012-02-08,39
6054,2012-02-08 12:00:00,1,0,1,2,11.48,12.88,65,19.0012,138,12,8,2,2,2012,2012-02-08,39
6055,2012-02-08 13:00:00,1,0,1,2,11.48,14.395,61,7.0015,126,13,8,2,2,2012,2012-02-08,39
6056,2012-02-08 14:00:00,1,0,1,2,12.3,15.15,56,11.0014,108,14,8,2,2,2012,2012-02-08,39
6057,2012-02-08 15:00:00,1,0,1,3,12.3,15.91,61,7.0015,54,15,8,2,2,2012,2012-02-08,39
6058,2012-02-08 16:00:00,1,0,1,3,10.66,13.635,81,7.0015,75,16,8,2,2,2012,2012-02-08,39
6059,2012-02-08 17:00:00,1,0,1,3,9.84,12.88,87,7.0015,155,17,8,2,2,2012,2012-02-08,39
6060,2012-02-08 18:00:00,1,0,1,3,9.84,12.88,87,7.0015,167,18,8,2,2,2012,2012-02-08,39
6061,2012-02-08 19:00:00,1,0,1,3,9.84,12.88,87,7.0015,161,19,8,2,2,2012,2012-02-08,39
6062,2012-02-08 20:00:00,1,0,1,3,9.84,12.12,87,8.9981,125,20,8,2,2,2012,2012-02-08,39
6063,2012-02-08 21:00:00,1,0,1,3,9.84,11.365,87,12.998,129,21,8,2,2,2012,2012-02-08,39
6064,2012-02-08 22:00:00,1,0,1,2,9.84,12.12,87,8.9981,98,22,8,2,2,2012,2012-02-08,39
6065,2012-02-08 23:00:00,1,0,1,2,9.84,12.12,87,11.0014,60,23,8,2,2,2012,2012-02-08,39
6066,2012-02-09 00:00:00,1,0,1,2,9.84,12.12,87,11.0014,26,0,9,3,2,2012,2012-02-09,40
6067,2012-02-09 01:00:00,1,0,1,2,9.84,12.12,87,8.9981,12,1,9,3,2,2012,2012-02-09,40
6068,2012-02-09 02:00:00,1,0,1,1,9.02,11.365,80,8.9981,2,2,9,3,2,2012,2012-02-09,40
6069,2012-02-09 03:00:00,1,0,1,1,9.02,10.605,80,19.0012,4,3,9,3,2,2012,2012-02-09,40
6070,2012-02-09 04:00:00,1,0,1,2,9.02,9.85,75,30.0026,1,4,9,3,2,2012,2012-02-09,40
6071,2012-02-09 05:00:00,1,0,1,1,8.2,9.09,75,19.0012,18,5,9,3,2,2012,2012-02-09,40
6072,2012-02-09 06:00:00,1,0,1,1,8.2,9.09,75,19.0012,76,6,9,3,2,2012,2012-02-09,40
6073,2012-02-09 07:00:00,1,0,1,1,8.2,9.85,69,16.9979,267,7,9,3,2,2012,2012-02-09,40
6074,2012-02-09 08:00:00,1,0,1,1,8.2,9.85,64,16.9979,484,8,9,3,2,2012,2012-02-09,40
6075,2012-02-09 09:00:00,1,0,1,1,8.2,9.85,59,15.0013,238,9,9,3,2,2012,2012-02-09,40
6076,2012-02-09 10:00:00,1,0,1,1,9.02,10.605,51,15.0013,97,10,9,3,2,2012,2012-02-09,40
6077,2012-02-09 11:00:00,1,0,1,1,9.84,11.365,52,15.0013,99,11,9,3,2,2012,2012-02-09,40
6078,2012-02-09 12:00:00,1,0,1,1,10.66,11.365,48,22.0028,158,12,9,3,2,2012,2012-02-09,40
6079,2012-02-09 13:00:00,1,0,1,1,12.3,13.635,42,22.0028,154,13,9,3,2,2012,2012-02-09,40
6080,2012-02-09 14:00:00,1,0,1,1,13.12,15.15,39,19.9995,144,14,9,3,2,2012,2012-02-09,40
6081,2012-02-09 15:00:00,1,0,1,1,13.12,15.15,36,19.9995,134,15,9,3,2,2012,2012-02-09,40
6082,2012-02-09 16:00:00,1,0,1,1,13.94,16.665,36,0.0,238,16,9,3,2,2012,2012-02-09,40
6083,2012-02-09 17:00:00,1,0,1,1,13.94,16.665,34,8.9981,399,17,9,3,2,2012,2012-02-09,40
6084,2012-02-09 18:00:00,1,0,1,1,13.94,16.665,31,11.0014,417,18,9,3,2,2012,2012-02-09,40
6085,2012-02-09 19:00:00,1,0,1,1,13.12,16.665,33,7.0015,295,19,9,3,2,2012,2012-02-09,40
6086,2012-02-09 20:00:00,1,0,1,1,13.12,17.425,36,0.0,199,20,9,3,2,2012,2012-02-09,40
6087,2012-02-09 21:00:00,1,0,1,1,12.3,15.91,52,6.0032,177,21,9,3,2,2012,2012-02-09,40
6088,2012-02-09 22:00:00,1,0,1,2,12.3,16.665,56,0.0,107,22,9,3,2,2012,2012-02-09,40
6089,2012-02-09 23:00:00,1,0,1,2,12.3,16.665,52,0.0,84,23,9,3,2,2012,2012-02-09,40
6090,2012-02-10 00:00:00,1,0,1,2,11.48,15.15,65,6.0032,43,0,10,4,2,2012,2012-02-10,41
6091,2012-02-10 01:00:00,1,0,1,2,11.48,15.15,61,6.0032,13,1,10,4,2,2012,2012-02-10,41
6092,2012-02-10 02:00:00,1,0,1,1,10.66,14.395,52,6.0032,16,2,10,4,2,2012,2012-02-10,41
6093,2012-02-10 03:00:00,1,0,1,1,10.66,14.395,56,6.0032,5,3,10,4,2,2012,2012-02-10,41
6094,2012-02-10 04:00:00,1,0,1,1,10.66,14.395,56,6.0032,2,4,10,4,2,2012,2012-02-10,41
6095,2012-02-10 05:00:00,1,0,1,1,9.84,11.365,52,15.0013,17,5,10,4,2,2012,2012-02-10,41
6096,2012-02-10 06:00:00,1,0,1,1,8.2,9.85,59,12.998,64,6,10,4,2,2012,2012-02-10,41
6097,2012-02-10 07:00:00,1,0,1,1,8.2,10.605,59,11.0014,230,7,10,4,2,2012,2012-02-10,41
6098,2012-02-10 08:00:00,1,0,1,1,8.2,10.605,59,11.0014,448,8,10,4,2,2012,2012-02-10,41
6099,2012-02-10 09:00:00,1,0,1,1,9.02,11.365,55,11.0014,275,9,10,4,2,2012,2012-02-10,41
6100,2012-02-10 10:00:00,1,0,1,2,10.66,13.635,48,8.9981,124,10,10,4,2,2012,2012-02-10,41
6101,2012-02-10 11:00:00,1,0,1,2,11.48,14.395,45,7.0015,153,11,10,4,2,2012,2012-02-10,41
6102,2012-02-10 12:00:00,1,0,1,2,12.3,15.15,42,8.9981,176,12,10,4,2,2012,2012-02-10,41
6103,2012-02-10 13:00:00,1,0,1,2,12.3,15.91,42,6.0032,192,13,10,4,2,2012,2012-02-10,41
6104,2012-02-10 14:00:00,1,0,1,2,13.12,16.665,39,6.0032,146,14,10,4,2,2012,2012-02-10,41
6105,2012-02-10 15:00:00,1,0,1,2,13.12,16.665,45,8.9981,191,15,10,4,2,2012,2012-02-10,41
6106,2012-02-10 16:00:00,1,0,1,2,13.94,15.91,42,16.9979,268,16,10,4,2,2012,2012-02-10,41
6107,2012-02-10 17:00:00,1,0,1,2,13.94,16.665,42,12.998,396,17,10,4,2,2012,2012-02-10,41
6108,2012-02-10 18:00:00,1,0,1,3,12.3,15.15,61,8.9981,359,18,10,4,2,2012,2012-02-10,41
6109,2012-02-10 19:00:00,1,0,1,2,13.12,17.425,57,0.0,262,19,10,4,2,2012,2012-02-10,41
6110,2012-02-10 20:00:00,1,0,1,2,13.12,17.425,57,0.0,151,20,10,4,2,2012,2012-02-10,41
6111,2012-02-10 21:00:00,1,0,1,2,13.12,16.665,66,6.0032,122,21,10,4,2,2012,2012-02-10,41
6112,2012-02-10 22:00:00,1,0,1,2,13.12,17.425,66,0.0,113,22,10,4,2,2012,2012-02-10,41
6113,2012-02-10 23:00:00,1,0,1,2,12.3,15.91,70,6.0032,65,23,10,4,2,2012,2012-02-10,41
6114,2012-02-11 00:00:00,1,0,0,2,12.3,15.15,70,8.9981,53,0,11,5,2,2012,2012-02-11,42
6115,2012-02-11 01:00:00,1,0,0,3,11.48,14.395,81,8.9981,45,1,11,5,2,2012,2012-02-11,42
6116,2012-02-11 02:00:00,1,0,0,3,10.66,12.88,81,12.998,26,2,11,5,2,2012,2012-02-11,42
6117,2012-02-11 03:00:00,1,0,0,3,9.84,11.365,87,15.0013,9,3,11,5,2,2012,2012-02-11,42
6118,2012-02-11 04:00:00,1,0,0,3,9.84,11.365,87,15.0013,4,4,11,5,2,2012,2012-02-11,42
6119,2012-02-11 05:00:00,1,0,0,3,9.02,11.365,93,11.0014,2,5,11,5,2,2012,2012-02-11,42
6120,2012-02-11 06:00:00,1,0,0,3,9.02,11.365,93,8.9981,9,6,11,5,2,2012,2012-02-11,42
6121,2012-02-11 07:00:00,1,0,0,3,9.02,11.365,93,8.9981,19,7,11,5,2,2012,2012-02-11,42
6122,2012-02-11 08:00:00,1,0,0,3,9.02,11.365,93,8.9981,78,8,11,5,2,2012,2012-02-11,42
6123,2012-02-11 09:00:00,1,0,0,3,9.02,12.12,93,7.0015,90,9,11,5,2,2012,2012-02-11,42
6124,2012-02-11 10:00:00,1,0,0,3,9.02,12.12,93,7.0015,166,10,11,5,2,2012,2012-02-11,42
6125,2012-02-11 11:00:00,1,0,0,2,9.84,12.88,81,7.0015,183,11,11,5,2,2012,2012-02-11,42
6126,2012-02-11 12:00:00,1,0,0,2,10.66,12.88,81,11.0014,221,12,11,5,2,2012,2012-02-11,42
6127,2012-02-11 13:00:00,1,0,0,2,10.66,12.12,81,19.0012,235,13,11,5,2,2012,2012-02-11,42
6128,2012-02-11 14:00:00,1,0,0,2,10.66,12.12,81,16.9979,243,14,11,5,2,2012,2012-02-11,42
6129,2012-02-11 15:00:00,1,0,0,2,12.3,13.635,61,19.9995,124,15,11,5,2,2012,2012-02-11,42
6130,2012-02-11 16:00:00,1,0,0,3,9.02,9.85,75,27.9993,146,16,11,5,2,2012,2012-02-11,42
6131,2012-02-11 17:00:00,1,0,0,3,9.02,9.09,69,31.0009,144,17,11,5,2,2012,2012-02-11,42
6132,2012-02-11 18:00:00,1,0,0,2,9.02,9.09,47,43.9989,108,18,11,5,2,2012,2012-02-11,42
6133,2012-02-11 19:00:00,1,0,0,2,8.2,7.575,40,36.9974,87,19,11,5,2,2012,2012-02-11,42
6134,2012-02-11 20:00:00,1,0,0,2,6.56,6.06,43,36.9974,63,20,11,5,2,2012,2012-02-11,42
6135,2012-02-11 21:00:00,1,0,0,1,5.74,3.79,43,43.0006,48,21,11,5,2,2012,2012-02-11,42
6136,2012-02-11 22:00:00,1,0,0,2,5.74,5.305,39,26.0027,46,22,11,5,2,2012,2012-02-11,42
6137,2012-02-11 23:00:00,1,0,0,3,4.92,3.79,50,32.9975,20,23,11,5,2,2012,2012-02-11,42
6138,2012-02-12 00:00:00,1,0,0,3,4.1,3.79,68,26.0027,21,0,12,6,2,2012,2012-02-12,43
6139,2012-02-12 01:00:00,1,0,0,3,3.28,2.275,79,31.0009,24,1,12,6,2,2012,2012-02-12,43
6140,2012-02-12 02:00:00,1,0,0,2,4.1,3.03,58,39.0007,27,2,12,6,2,2012,2012-02-12,43
6141,2012-02-12 03:00:00,1,0,0,2,4.1,2.275,46,46.0022,14,3,12,6,2,2012,2012-02-12,43
6142,2012-02-12 04:00:00,1,0,0,2,4.1,2.275,46,47.9988,1,4,12,6,2,2012,2012-02-12,43
6143,2012-02-12 05:00:00,1,0,0,1,4.1,3.79,49,26.0027,3,5,12,6,2,2012,2012-02-12,43
6144,2012-02-12 06:00:00,1,0,0,1,4.1,3.79,49,26.0027,2,6,12,6,2,2012,2012-02-12,43
6145,2012-02-12 07:00:00,1,0,0,1,3.28,4.545,53,12.998,18,7,12,6,2,2012,2012-02-12,43
6146,2012-02-12 08:00:00,1,0,0,1,3.28,3.79,53,16.9979,26,8,12,6,2,2012,2012-02-12,43
6147,2012-02-12 09:00:00,1,0,0,1,4.1,4.545,49,19.9995,63,9,12,6,2,2012,2012-02-12,43
6148,2012-02-12 10:00:00,1,0,0,1,4.92,5.305,42,23.9994,91,10,12,6,2,2012,2012-02-12,43
6149,2012-02-12 11:00:00,1,0,0,1,4.92,5.305,42,19.9995,124,11,12,6,2,2012,2012-02-12,43
6150,2012-02-12 12:00:00,1,0,0,1,5.74,3.79,39,43.0006,140,12,12,6,2,2012,2012-02-12,43
6151,2012-02-12 13:00:00,1,0,0,1,6.56,6.06,40,30.0026,138,13,12,6,2,2012,2012-02-12,43
6152,2012-02-12 14:00:00,1,0,0,1,6.56,6.06,40,35.0008,111,14,12,6,2,2012,2012-02-12,43
6153,2012-02-12 15:00:00,1,0,0,1,6.56,6.06,40,36.9974,155,15,12,6,2,2012,2012-02-12,43
6154,2012-02-12 16:00:00,1,0,0,1,8.2,8.335,34,31.0009,164,16,12,6,2,2012,2012-02-12,43
6155,2012-02-12 17:00:00,1,0,0,1,7.38,7.575,37,27.9993,87,17,12,6,2,2012,2012-02-12,43
6156,2012-02-12 18:00:00,1,0,0,1,6.56,6.06,40,31.0009,96,18,12,6,2,2012,2012-02-12,43
6157,2012-02-12 19:00:00,1,0,0,1,6.56,6.82,40,19.0012,80,19,12,6,2,2012,2012-02-12,43
6158,2012-02-12 20:00:00,1,0,0,1,5.74,6.06,42,22.0028,57,20,12,6,2,2012,2012-02-12,43
6159,2012-02-12 21:00:00,1,0,0,1,5.74,6.06,43,19.9995,36,21,12,6,2,2012,2012-02-12,43
6160,2012-02-12 22:00:00,1,0,0,1,5.74,7.575,43,11.0014,28,22,12,6,2,2012,2012-02-12,43
6161,2012-02-12 23:00:00,1,0,0,1,5.74,6.82,43,15.0013,23,23,12,6,2,2012,2012-02-12,43
6162,2012-02-13 00:00:00,1,0,1,1,5.74,6.82,46,15.0013,9,0,13,0,2,2012,2012-02-13,44
6163,2012-02-13 01:00:00,1,0,1,1,4.92,6.06,50,15.0013,6,1,13,0,2,2012,2012-02-13,44
6164,2012-02-13 02:00:00,1,0,1,1,5.74,6.82,46,12.998,4,2,13,0,2,2012,2012-02-13,44
6165,2012-02-13 03:00:00,1,0,1,1,4.92,7.575,54,7.0015,1,3,13,0,2,2012,2012-02-13,44
6166,2012-02-13 04:00:00,1,0,1,1,4.92,8.335,54,6.0032,2,4,13,0,2,2012,2012-02-13,44
6167,2012-02-13 05:00:00,1,0,1,1,4.1,6.06,58,8.9981,17,5,13,0,2,2012,2012-02-13,44
6168,2012-02-13 06:00:00,1,0,1,1,4.1,5.305,54,15.0013,72,6,13,0,2,2012,2012-02-13,44
6169,2012-02-13 07:00:00,1,0,1,1,4.1,5.305,54,12.998,195,7,13,0,2,2012,2012-02-13,44
6170,2012-02-13 08:00:00,1,0,1,1,4.1,6.06,54,8.9981,417,8,13,0,2,2012,2012-02-13,44
6171,2012-02-13 09:00:00,1,0,1,1,4.92,6.82,50,12.998,205,9,13,0,2,2012,2012-02-13,44
6172,2012-02-13 10:00:00,1,0,1,1,5.74,7.575,50,8.9981,71,10,13,0,2,2012,2012-02-13,44
6173,2012-02-13 11:00:00,1,0,1,1,9.02,11.365,37,12.998,90,11,13,0,2,2012,2012-02-13,44
6174,2012-02-13 12:00:00,1,0,1,1,11.48,12.88,28,22.0028,118,12,13,0,2,2012,2012-02-13,44
6175,2012-02-13 13:00:00,1,0,1,1,13.12,15.15,22,15.0013,140,13,13,0,2,2012,2012-02-13,44
6176,2012-02-13 14:00:00,1,0,1,1,13.94,17.425,23,7.0015,135,14,13,0,2,2012,2012-02-13,44
6177,2012-02-13 15:00:00,1,0,1,1,14.76,17.425,27,8.9981,155,15,13,0,2,2012,2012-02-13,44
6178,2012-02-13 16:00:00,1,0,1,1,14.76,17.425,23,12.998,211,16,13,0,2,2012,2012-02-13,44
6179,2012-02-13 17:00:00,1,0,1,1,14.76,17.425,23,12.998,407,17,13,0,2,2012,2012-02-13,44
6180,2012-02-13 18:00:00,1,0,1,1,13.94,15.91,25,16.9979,405,18,13,0,2,2012,2012-02-13,44
6181,2012-02-13 19:00:00,1,0,1,1,13.94,16.665,25,8.9981,263,19,13,0,2,2012,2012-02-13,44
6182,2012-02-13 20:00:00,1,0,1,1,12.3,15.15,42,11.0014,214,20,13,0,2,2012,2012-02-13,44
6183,2012-02-13 21:00:00,1,0,1,1,11.48,14.395,45,8.9981,147,21,13,0,2,2012,2012-02-13,44
6184,2012-02-13 22:00:00,1,0,1,1,10.66,13.635,56,7.0015,102,22,13,0,2,2012,2012-02-13,44
6185,2012-02-13 23:00:00,1,0,1,1,11.48,15.91,41,0.0,36,23,13,0,2,2012,2012-02-13,44
6186,2012-02-14 00:00:00,1,0,1,2,10.66,15.15,60,0.0,14,0,14,1,2,2012,2012-02-14,45
6187,2012-02-14 01:00:00,1,0,1,2,10.66,15.15,56,0.0,6,1,14,1,2,2012,2012-02-14,45
6188,2012-02-14 02:00:00,1,0,1,2,11.48,15.91,41,0.0,3,2,14,1,2,2012,2012-02-14,45
6189,2012-02-14 03:00:00,1,0,1,2,10.66,15.15,52,0.0,3,3,14,1,2,2012,2012-02-14,45
6190,2012-02-14 04:00:00,1,0,1,2,10.66,13.635,65,7.0015,2,4,14,1,2,2012,2012-02-14,45
6191,2012-02-14 05:00:00,1,0,1,2,10.66,13.635,65,7.0015,22,5,14,1,2,2012,2012-02-14,45
6192,2012-02-14 06:00:00,1,0,1,2,10.66,15.15,56,0.0,90,6,14,1,2,2012,2012-02-14,45
6193,2012-02-14 07:00:00,1,0,1,2,9.84,12.88,60,6.0032,280,7,14,1,2,2012,2012-02-14,45
6194,2012-02-14 08:00:00,1,0,1,2,9.84,14.395,70,0.0,513,8,14,1,2,2012,2012-02-14,45
6195,2012-02-14 09:00:00,1,0,1,2,10.66,14.395,56,6.0032,262,9,14,1,2,2012,2012-02-14,45
6196,2012-02-14 10:00:00,1,0,1,2,10.66,13.635,60,8.9981,98,10,14,1,2,2012,2012-02-14,45
6197,2012-02-14 11:00:00,1,0,1,2,12.3,15.15,45,11.0014,112,11,14,1,2,2012,2012-02-14,45
6198,2012-02-14 12:00:00,1,0,1,2,12.3,14.395,52,15.0013,172,12,14,1,2,2012,2012-02-14,45
6199,2012-02-14 13:00:00,1,0,1,2,14.76,16.665,40,16.9979,173,13,14,1,2,2012,2012-02-14,45
6200,2012-02-14 14:00:00,1,0,1,1,16.4,20.455,40,15.0013,124,14,14,1,2,2012,2012-02-14,45
6201,2012-02-14 15:00:00,1,0,1,2,17.22,21.21,38,30.0026,145,15,14,1,2,2012,2012-02-14,45
6202,2012-02-14 16:00:00,1,0,1,1,17.22,21.21,35,19.9995,266,16,14,1,2,2012,2012-02-14,45
6203,2012-02-14 17:00:00,1,0,1,1,17.22,21.21,38,23.9994,523,17,14,1,2,2012,2012-02-14,45
6204,2012-02-14 18:00:00,1,0,1,2,15.58,19.695,46,19.9995,406,18,14,1,2,2012,2012-02-14,45
6205,2012-02-14 19:00:00,1,0,1,2,14.76,17.425,50,11.0014,281,19,14,1,2,2012,2012-02-14,45
6206,2012-02-14 20:00:00,1,0,1,2,15.58,19.695,46,8.9981,184,20,14,1,2,2012,2012-02-14,45
6207,2012-02-14 21:00:00,1,0,1,2,14.76,18.18,50,7.0015,109,21,14,1,2,2012,2012-02-14,45
6208,2012-02-14 22:00:00,1,0,1,2,14.76,18.18,50,7.0015,77,22,14,1,2,2012,2012-02-14,45
6209,2012-02-14 23:00:00,1,0,1,2,14.76,18.18,50,6.0032,57,23,14,1,2,2012,2012-02-14,45
6210,2012-02-15 00:00:00,1,0,1,1,13.12,17.425,57,0.0,22,0,15,2,2,2012,2012-02-15,46
6211,2012-02-15 01:00:00,1,0,1,1,13.94,18.18,53,0.0,5,1,15,2,2,2012,2012-02-15,46
6212,2012-02-15 02:00:00,1,0,1,1,12.3,16.665,61,0.0,4,2,15,2,2,2012,2012-02-15,46
6213,2012-02-15 03:00:00,1,0,1,1,11.48,15.91,75,0.0,3,3,15,2,2,2012,2012-02-15,46
6214,2012-02-15 04:00:00,1,0,1,1,11.48,14.395,70,7.0015,1,4,15,2,2,2012,2012-02-15,46
6215,2012-02-15 05:00:00,1,0,1,1,11.48,14.395,70,7.0015,25,5,15,2,2,2012,2012-02-15,46
6216,2012-02-15 06:00:00,1,0,1,1,12.3,15.15,61,8.9981,95,6,15,2,2,2012,2012-02-15,46
6217,2012-02-15 07:00:00,1,0,1,2,12.3,14.395,65,12.998,321,7,15,2,2,2012,2012-02-15,46
6218,2012-02-15 08:00:00,1,0,1,1,13.12,14.395,61,23.9994,515,8,15,2,2,2012,2012-02-15,46
6219,2012-02-15 09:00:00,1,0,1,1,13.12,15.15,61,22.0028,231,9,15,2,2,2012,2012-02-15,46
6220,2012-02-15 10:00:00,1,0,1,1,13.94,15.15,57,19.9995,120,10,15,2,2,2012,2012-02-15,46
6221,2012-02-15 11:00:00,1,0,1,1,14.76,16.665,53,19.0012,138,11,15,2,2,2012,2012-02-15,46
6222,2012-02-15 12:00:00,1,0,1,1,15.58,19.695,46,26.0027,163,12,15,2,2,2012,2012-02-15,46
6223,2012-02-15 13:00:00,1,0,1,1,16.4,20.455,43,19.0012,170,13,15,2,2,2012,2012-02-15,46
6224,2012-02-15 14:00:00,1,0,1,1,17.22,21.21,41,23.9994,134,14,15,2,2,2012,2012-02-15,46
6225,2012-02-15 15:00:00,1,0,1,1,17.22,21.21,41,15.0013,171,15,15,2,2,2012,2012-02-15,46
6226,2012-02-15 16:00:00,1,0,1,1,17.22,21.21,38,12.998,231,16,15,2,2,2012,2012-02-15,46
6227,2012-02-15 17:00:00,1,0,1,1,17.22,21.21,38,12.998,487,17,15,2,2,2012,2012-02-15,46
6228,2012-02-15 18:00:00,1,0,1,1,16.4,20.455,40,15.0013,468,18,15,2,2,2012,2012-02-15,46
6229,2012-02-15 19:00:00,1,0,1,1,15.58,19.695,43,11.0014,311,19,15,2,2,2012,2012-02-15,46
6230,2012-02-15 20:00:00,1,0,1,1,14.76,17.425,46,11.0014,211,20,15,2,2,2012,2012-02-15,46
6231,2012-02-15 21:00:00,1,0,1,1,13.94,16.665,53,11.0014,178,21,15,2,2,2012,2012-02-15,46
6232,2012-02-15 22:00:00,1,0,1,1,13.94,17.425,49,7.0015,107,22,15,2,2,2012,2012-02-15,46
6233,2012-02-15 23:00:00,1,0,1,1,13.94,17.425,53,6.0032,58,23,15,2,2,2012,2012-02-15,46
6234,2012-02-16 00:00:00,1,0,1,2,12.3,15.15,70,8.9981,23,0,16,3,2,2012,2012-02-16,47
6235,2012-02-16 01:00:00,1,0,1,2,12.3,16.665,70,0.0,5,1,16,3,2,2012,2012-02-16,47
6236,2012-02-16 02:00:00,1,0,1,2,12.3,15.91,70,6.0032,7,2,16,3,2,2012,2012-02-16,47
6237,2012-02-16 03:00:00,1,0,1,2,12.3,16.665,61,0.0,1,3,16,3,2,2012,2012-02-16,47
6238,2012-02-16 04:00:00,1,0,1,3,12.3,15.91,70,6.0032,3,4,16,3,2,2012,2012-02-16,47
6239,2012-02-16 05:00:00,1,0,1,2,12.3,16.665,70,0.0,20,5,16,3,2,2012,2012-02-16,47
6240,2012-02-16 06:00:00,1,0,1,2,12.3,15.91,70,6.0032,87,6,16,3,2,2012,2012-02-16,47
6241,2012-02-16 07:00:00,1,0,1,2,12.3,15.15,70,8.9981,288,7,16,3,2,2012,2012-02-16,47
6242,2012-02-16 08:00:00,1,0,1,2,12.3,15.91,70,6.0032,498,8,16,3,2,2012,2012-02-16,47
6243,2012-02-16 09:00:00,1,0,1,2,12.3,15.15,70,11.0014,202,9,16,3,2,2012,2012-02-16,47
6244,2012-02-16 10:00:00,1,0,1,3,13.12,16.665,70,8.9981,44,10,16,3,2,2012,2012-02-16,47
6245,2012-02-16 11:00:00,1,0,1,3,13.12,16.665,70,7.0015,71,11,16,3,2,2012,2012-02-16,47
6246,2012-02-16 12:00:00,1,0,1,3,13.12,16.665,76,6.0032,45,12,16,3,2,2012,2012-02-16,47
6247,2012-02-16 13:00:00,1,0,1,3,13.94,15.91,71,16.9979,64,13,16,3,2,2012,2012-02-16,47
6248,2012-02-16 14:00:00,1,0,1,3,13.12,15.91,81,12.998,31,14,16,3,2,2012,2012-02-16,47
6249,2012-02-16 15:00:00,1,0,1,3,13.94,18.18,76,0.0,53,15,16,3,2,2012,2012-02-16,47
